http://www.gazzetta.it/Foto-Gallery/Basket/30-07-2017/gallinari-perde-testa-espulso-210663697884.shtml,http://www.tuttosport.com/news/basket/nba/2018/12/23-51388499/nba_gallinari_trascina_i_clippers_poco_belinelli_e_spurs_sconfitti/,41.56%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/21-05-2017/datome-campione-via-coda-200466597812.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/27-51518541/eurolega_milano_sconfitta_dal_maccabi_tel_aviv_94-92/,41.59%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/15-05-2016/csla-settima-meraviglia-150678648735.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/27-51518541/eurolega_milano_sconfitta_dal_maccabi_tel_aviv_94-92/,41.78%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/23-03-2016/aquile-volano-semifinale-1401134639154.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/27-51518541/eurolega_milano_sconfitta_dal_maccabi_tel_aviv_94-92/,44.05%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/27-09-2015/tour-asiatico-il-panathinaikos-130287039497.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/21-51321964/eurolega_milano_vince_ad_atene_contro_il_panathinaikos_86-83/,50.83%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/13-03-2015/mike-quella-maglia-solo-tua-110101303364.shtml,http://www.tuttosport.com/news/basket/nba/2018/12/20-51286051/nba_belinelli_show_e_gli_spurs_volano_utah_supera_golden_state/,39.32%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/10-07-2014/eurolega-ecco-fase-gironi-2014-15-801195495467.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/21-51321964/eurolega_milano_vince_ad_atene_contro_il_panathinaikos_86-83/,43.62%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/16-05-2014/grande-notte-milano-80685587000.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/21-51321964/eurolega_milano_vince_ad_atene_contro_il_panathinaikos_86-83/,40.35%
http://www.gazzetta.it/Foto-Gallery/Basket/Eurolega/16-04-2014/milano-gelata-marea-rossa-80465412655.shtml,http://www.tuttosport.com/news/basket/eurolega/2018/12/21-51321964/eurolega_milano_vince_ad_atene_contro_il_panathinaikos_86-83/,43.59%
http://www.gazzetta.it/Foto-Gallery/,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/19-51275548/prima_categoria_c_-_valdruento_ufficiali_le_dimissioni_del_tecnico_balla_il_sostituto_e_una_soluzione_interna_/,23.73%
